Recommended Package,Dream Outcome,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJUToK,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,100000,"10-8-01, Jln Tanjong Tokong, Presint 10, 10470 Tanjung Tokong, Pulau Pinang, Malaysia",10470 Tanjung Tokong,,10470.0,https://kfc.com.my/,,,6048909663.0,,6048909663.0,3.6,899.0,$$ (Moderate),OPERATIONAL,ChIJUToK0h_DSjARKAZLVQ8PZWM,5.4495008,100.3056787,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (899 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJq6qW,2025-11-05,Wood Fire Pizza Penang,"Meal Takeaway, Restaurant",1,80000,"171-J, Jalan Argyll, George Town, 10450 George Town, Pulau Pinang, Malaysia",10450 George Town,,10450.0,,,,60124512354.0,,60124512354.0,4.3,57.0,Unknown,CLOSED_TEMPORARILY,ChIJq6qWNrzDSjARdxtOaRquAIA,5.422020600000001,100.3296578,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (57 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJT_lb,2025-11-05,KFC Bandar Utama,"Meal Takeaway, Restaurant",1,100000,"LOT G222 Ground Floor, 1 Utama Shopping Centre, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",47800 Petaling Jaya,Selangor,47800.0,https://kfc.com.my/,,,60377338655.0,,60377338655.0,3.5,617.0,$$ (Moderate),OPERATIONAL,ChIJT_lbN9VOzDERNdB1K5Y7vi0,3.149117,101.6165996,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (617 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJfwix,2025-11-05,Tray Cafe,"Cafe, Meal Takeaway, Store",1,100000,"Plaza Damas, Wilayah, 50480 KL, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 KL,Kuala Lumpur,50480.0,http://www.facebook.com/TrayCafeKL,,,60362065281.0,,60362065281.0,4.4,358.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJfwixI_dIzDERMUrCNsIU7jk,3.157362999999999,101.6480401,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (358 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJacJA,2025-11-05,Domino's Pizza Segambut,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"D-0-8 No - 1 jalan 1/38a Segambut bahagia, Segambut, 52100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",52100 Kuala Lumpur,Kuala Lumpur,52100.0,https://www.dominos.com.my/store/wpersekutuan-segambut-85194,,,601300888333.0,,601300888333.0,4.1,427.0,$$ (Moderate),OPERATIONAL,ChIJacJAvIZIzDER1Zp83qUfPrU,3.1854024,101.6564868,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (427 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJTWte,2025-11-05,PENANG FAMOUS WAGYU BEEF BOWL RICE - NASI BANJIR WAGYU,"Restaurant, Meal Takeaway",1,80000,"257, Jln Penang, George Town, 10050 George Town, Pulau Pinang, Malaysia",10050 George Town,Penang,10050.0,,,,601111101118.0,,601111101118.0,5.0,1.0,Unknown,OPERATIONAL,ChIJTWteunLDSjARA7G0CPEE6QA,5.418529899999999,100.331621,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJN-hg,2025-11-05,San Francisco Coffee Menara Citibank,Cafe,1,100000,"Menara Citibank, 165, Jln Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,http://www.sfcoffee.com/,,,60323011462.0,,60323011462.0,4.3,73.0,$$ (Moderate),OPERATIONAL,ChIJN-hgFtA3zDERsPR_AaCEbQ8,3.1600514,101.7172593,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (73 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJa72J,2025-11-05,Heritage Recipe House,"Meal Takeaway, Restaurant",1,80000,"198, Jalan Transfer, George Town, 10050 George Town, Pulau Pinang, Malaysia",10050 George Town,,10050.0,,,,6042285214.0,,6042285214.0,4.0,1.0,Unknown,OPERATIONAL,ChIJa72JoZfDSjAR1TCWvkhMRTk,5.419098300000001,100.3296278,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ6cY8,2025-11-05,The midnight baker cafe and bakery,"Bakery, Store",1,80000,"Seni Mont Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,60162255198.0,,60162255198.0,4.8,35.0,Unknown,OPERATIONAL,ChIJ6cY8EgBJzDERlafwKjMbHEY,3.1719156,101.6595021,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (35 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJVUyE,2025-11-05,The Waffles,"Meal Takeaway, Restaurant",1,80000,"Lot 2975, Jalan Penchala Indah, Kampung Sungai Penchala, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,,,,60124245505.0,,60124245505.0,5.0,22.0,Unknown,OPERATIONAL,ChIJVUyETABJzDERbc14Gn9iR0k,3.162701900000001,101.6243988,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (22 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJfRES,2025-11-05,Sumasara Panipuri,"Meal Takeaway, Restaurant",1,80000,"59, Penang St, Georgetown, 10200 George Town, Penang, Malaysia",10200 George Town,Penang,10200.0,,,,601116965833.0,,601116965833.0,5.0,2.0,Unknown,OPERATIONAL,ChIJfRESPCjDSjARIkMgjpUvWjc,5.417360400000001,100.3403049,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJac2c,2025-11-05,The Batter Fish and Chips KL,"Meal Takeaway, Restaurant",1,80000,"24, Jalan 4/62a, Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,,,,60362636857.0,,60362636857.0,4.8,220.0,Unknown,OPERATIONAL,ChIJac2cbQBHzDERmI7gcjRBTCg,3.1945497,101.629196,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (220 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJCSHq,2025-11-05,UrbanoEspreso,"Meal Takeaway, Restaurant",1,80000,"neo damansara, Jalan PJU 8/1, Damansara Perdana, 47820 Kuala Lumpur, Selangor, Malaysia",47820 Kuala Lumpur,Kuala Lumpur,47820.0,,,,601116042816.0,,601116042816.0,4.0,74.0,Unknown,OPERATIONAL,ChIJCSHq6V03zDERfbkmS8-8bi8,3.163981699999999,101.6122047,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (74 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJc0Ob,2025-11-05,Greek Alley,"Meal Takeaway, Restaurant",1,80000,"4-1, Jalan Ara SD 7/3b, Bandar Sri Damansara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,https://linktr.ee/greekalley,,,601156490935.0,,601156490935.0,5.0,12.0,Unknown,OPERATIONAL,ChIJc0Ob675PzDERMGx7jxqRrm8,3.186701,101.6156969,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (12 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJFcnO,2025-11-05,LimeTime,"Meal Takeaway, Restaurant",1,80000,"42, Jalan Tun Mohd Fuad 1, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://www.facebook.com/LimeTime.Malaysia,,,60196322930.0,,60196322930.0,5.0,3.0,Unknown,CLOSED_TEMPORARILY,ChIJFcnOYcVJzDERBIll1Eoulls,3.14088,101.6294467,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJg_aA,2025-11-05,We are the Wurst Hotdogs & Tacos,"Meal Takeaway, Restaurant",1,80000,"Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,http://wearethewurst.eatmol.com/,,,60143669491.0,,60143669491.0,4.9,7.0,Unknown,OPERATIONAL,ChIJg_aA0RpJzDERw_RM8IJcOxE,3.141346199999999,101.6279007,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (7 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJp7v3,2025-11-05,Cakes by Kish,"Bakery, Store",1,80000,"4, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,60172136847.0,,60172136847.0,5.0,7.0,Unknown,OPERATIONAL,ChIJp7v3ETRJzDERBTOoeysk9d0,3.1670587,101.6523984,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (7 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJZR7K,2025-11-05,Seng Seng Heang,"Bakery, Store",1,80000,"No.65, Lebuh Kimberley, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,,,,60124715548.0,,60124715548.0,4.0,46.0,Unknown,OPERATIONAL,ChIJZR7KLZfDSjARaagiMtgBImc,5.416159299999999,100.3329272,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (46 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJRWbM,2025-11-05,Yardley Pastry,"Bakery, Store",1,80000,"81, Jalan Sri Pelangi, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,https://yardleypastry.com.my/,,,601154102131.0,,601154102131.0,5.0,5.0,Unknown,OPERATIONAL,ChIJRWbMmipt2jERCDmSxsWn2cw,1.478127,103.777384,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJb0v9,2025-11-05,FELDA D'Saji Sdn. Bhd.,Restaurant,1,80000,"Jalan Maktab Off Jalan Semarak, Kampung Datuk Keramat, 54000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",54000 Kuala Lumpur,Kuala Lumpur,54000.0,http://feldadsaji.com.my/,,,60326988302.0,,60326988302.0,4.3,378.0,Unknown,OPERATIONAL,ChIJb0v9zuk3zDERQrVHMJ1gQ2Y,3.1703548,101.7201044,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (378 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ_VAA,2025-11-05,Kepong Weng Kee Roasted Duck 荣记烧鸭,"Restaurant, Meal Takeaway",1,100000,"66, Jalan Kepong Baru, Kepong Baru, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",52100 Kuala Lumpur,Kuala Lumpur,52100.0,,,,60122732654.0,,60122732654.0,4.2,186.0,$$ (Moderate),OPERATIONAL,ChIJ_VAAIjlGzDERi8AUWgyZR5g,3.2082734,101.6455421,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (186 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJt5Ri,2025-11-05,Domino's Aman Puri,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"4, Jalan Dagang SD 2/1G, Bandar Sri Damansara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,https://www.dominos.com.my/store/wpersekutuan-desa-aman-puri-85193,,,601300888333.0,,601300888333.0,4.0,258.0,$$ (Moderate),OPERATIONAL,ChIJt5RifQ9GzDERjno-zAKWyZk,3.201547,101.623739,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (258 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJp7_-,2025-11-05,Jenni The Cake & Bake Shop,"Bakery, Store",1,100000,"33-A, Jalan Cantonment, Pulau Tikus, 10350 George Town, Pulau Pinang, Malaysia",10350 George Town,,10350.0,https://www.facebook.com/thecakeandbakeshop/,,,60194195258.0,,60194195258.0,4.3,102.0,$$ (Moderate),OPERATIONAL,ChIJp7_-jKnDSjARtWJMsl9cldo,5.4309191,100.3112235,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (102 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJCcU9,2025-11-05,Salad Atelier (Intermark),"Cafe, Health, Store",1,80000,"G-16, Ground floor, the Intermark Mall, 348, Jln Tun Razak, Kampung Datuk Keramat, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50400 Kuala Lumpur,Kuala Lumpur,50400.0,https://www.saladatelier.com/,,,60163331561.0,,60163331561.0,4.1,248.0,Unknown,OPERATIONAL,ChIJCcU9iM83zDERbV5vpw7oIgY,3.1616636,101.720355,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (248 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJraC_,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,100000,"Lot No G-025, Ground Floor, Plaza Low Yat, Off, Bukit Bintang Rd, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,https://kfc.com.my/,,,601123479665.0,,601123479665.0,3.5,878.0,$$ (Moderate),OPERATIONAL,ChIJraC_ASk2zDER4NwjXafzvwk,3.1440858,101.70994,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (878 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJMYC0,2025-11-05,Lilian's Cake House,"Bakery, Store",1,80000,"S-B5-01, 4, Jalan Kiara 1, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,http://www.lilianscakehouse.com/,,,60178565205.0,,60178565205.0,4.6,357.0,Unknown,OPERATIONAL,ChIJMYC0ETpJzDERvQB21B-DJIc,3.1696266,101.6553668,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (357 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJp0gs,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,100000,"No. 1, Ground & 1st Floor, Jalan 26a/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://kfc.com.my/,,,60362110939.0,,60362110939.0,3.7,894.0,$$ (Moderate),OPERATIONAL,ChIJp0gsrfpIzDERvwDmHBoFLoQ,3.1613492,101.6499645,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (894 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJXQCV,2025-11-05,Tosca Pâtisserie,"Cafe, Bakery, Store",1,80000,"74, Lebuh Cintra, George Town, 10450 George Town, Pulau Pinang, Malaysia",10450 George Town,,10450.0,,,,601123237317.0,,601123237317.0,4.8,226.0,Unknown,OPERATIONAL,ChIJXQCVWq7DSjARl7xHIIflcdc,5.4174057,100.3331957,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (226 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJkzeb,2025-11-05,Ng Kee Cake Shop,"Bakery, Store",1,100000,"61, Lebuh Cintra, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,https://www.instagram.com/ngkeecakeshop/?hl=en,,,6042612229.0,,6042612229.0,4.3,209.0,$$ (Moderate),OPERATIONAL,ChIJkzebLpHDSjARyThv8Vhp5BI,5.4173465,100.3334406,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (209 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJTa4Q,2025-11-05,Bisou Bake Shop Mont Kiara,"Bakery, Store",1,80000,"Lot GF -07, 163 Retail Park, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://shop.bisou.com.my/,,,60348119655.0,,60348119655.0,4.9,51.0,Unknown,OPERATIONAL,ChIJTa4QDrFJzDERucw23z_Oe3I,3.1665574,101.6520852,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (51 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ_Ty2,2025-11-05,"Rempah Ratus - Banana Leaf Cafe with South Indian Cuisine (Indian Restaurant, Banana Leaf Rice, Briyani, Claypot and Curry)","Meal Takeaway, Restaurant",1,80000,"Lot 77, Jalan Nagor, Nagore Square, 10050 George Town, Pulau Pinang, Malaysia",10050 George Town,,10050.0,https://www.instagram.com/rempahratus/,,,60179734389.0,,60179734389.0,4.7,309.0,Unknown,OPERATIONAL,ChIJ_Ty2zTDDSjARllmwZbO8wSE,5.4208695,100.3259552,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (309 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ46eb,2025-11-05,Sausage Sizzle TTDI,"Meal Takeaway, Restaurant",1,80000,"3849, Lorong Datuk Sulaiman 4, Taalternative parking afor bukit kiara, parkman, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://linktr.ee/sausagesizzlemy,,,60187881662.0,,60187881662.0,4.7,371.0,Unknown,OPERATIONAL,ChIJ46ebpWlJzDERoT7wxzSpZQI,3.1462715,101.6313109,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (371 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJQ6Y6,2025-11-05,FD Takoyaki,"Meal Takeaway, Restaurant",1,80000,"FD Takoyaki, Flora Food Court, Jalan PJU 8/9, Flora Damansara, 47820 Petaling Jaya, Selangor, Malaysia",47820 Petaling Jaya,Selangor,47820.0,https://wa.me/601172956740,,,601172956740.0,,601172956740.0,5.0,4.0,Unknown,CLOSED_TEMPORARILY,ChIJQ6Y6DQ1JzDEREGovGQQt090,3.1776317,101.6182728,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJwY2-,2025-11-05,Vasantha Bavan Ekspres Jalan Ipoh,"Meal Takeaway, Restaurant",1,80000,"416, Jalan Sultan Azlan Shah, Batu 2 1, 2, Sentul, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",51200 Kuala Lumpur,Kuala Lumpur,51200.0,https://www.instagram.com/vasantha.bavan.ekspres/,,,60179972001.0,,60179972001.0,4.6,282.0,Unknown,OPERATIONAL,ChIJwY2-cE9JzDERKnOAoUMWce8,3.1786662,101.684974,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (282 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJf3Wf,2025-11-05,M Marini Grand Caffè & Terrazza,"Cafe, Restaurant",1,100000,"Ground Floor, One Kl, No.6, Jalan Pinang, Kuala Lumpur City Centre, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://marinisgroup.com/m-caffe/,,,60323866030.0,,60323866030.0,4.3,485.0,$$ (Moderate),OPERATIONAL,ChIJf3WfvtY3zDEReF_MTulnLV0,3.1559769,101.7105806,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (485 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJP4E7,2025-11-05,Mix Choice Pastry,"Cafe, Bakery, Store",1,80000,"93, Lebuh Campbell, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,,,,60106646668.0,,60106646668.0,4.8,26.0,Unknown,OPERATIONAL,ChIJP4E7nUbDSjAR-87GftGumJc,5.417878199999999,100.333805,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (26 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJuWn2,2025-11-05,GA Baker Paradise,"Bakery, Store",1,80000,"Batu Lancang Market, Store 18, 11600, Pulau Pinang, Georgetown, 10450 George Town, Penang, Malaysia",10450 George Town,Penang,11600.0,,,,60124310049.0,,60124310049.0,4.5,2.0,Unknown,OPERATIONAL,ChIJuWn2-pPDSjARGb1fP7Rhtas,5.414724,100.333483,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJG7wR,2025-11-05,Made by Kelly Khalidah (Kuih Raya & Kek),"Bakery, Store",1,80000,"Jalan Prima Pelangi 2, Bukit Prima Pelangi, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",51200 Kuala Lumpur,Kuala Lumpur,51200.0,https://bit.ly/MBKrayaorder,,,60108097476.0,,60108097476.0,5.0,2.0,Unknown,OPERATIONAL,ChIJG7wRQFBJzDER7OJe4YmENFw,3.1801658,101.6473961,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJS9h4,2025-11-05,Leong Chee Kee Pepper Biscuit,"Bakery, Store",1,80000,"C8, Lebuh Cintra, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,,,,60164019211.0,,60164019211.0,4.2,107.0,Unknown,OPERATIONAL,ChIJS9h415DDSjAR87wet3wCxu0,5.417374199999999,100.3339425,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (107 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJgR0W,2025-11-05,Café Deli by El Mesón @ Sunway 163 Mall,"Restaurant, Cafe, Bakery",1,80000,"GF-16, Ground Floor 163 Retail Park, No 8, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,60364199590.0,,60364199590.0,4.1,361.0,Unknown,OPERATIONAL,ChIJgR0WBe9JzDER3wtM14nAcro,3.1669226,101.6522001,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (361 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJaxJv,2025-11-05,Bray To Home 163 Sunway Mont Kiara,"Bakery, Store",1,80000,"LG-1 27B, Sunway 163 Mall, 8, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://braybakery.com/,,,601111405120.0,,601111405120.0,4.9,26.0,Unknown,OPERATIONAL,ChIJaxJv3qdJzDERQEDhj1xdLe8,3.1668876,101.6518685,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (26 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
