Priority,Action,Suggested Approach,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
218,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJc7kK,2025-11-05,Sawara Original Steamboat,Restaurant,1,100000,"393, Jalan Burma, Pulau Tikus, 10350 George Town, Pulau Pinang, Malaysia",10350 George Town,,10350.0,http://www.facebook.com/sawararestaurant,,,6042260516.0,,6042260516.0,4.4,967.0,$$ (Moderate),OPERATIONAL,ChIJc7kKXQfDSjAR8WZaLtwoRMQ,5.4316273,100.3112134,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (967 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
219,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJRfEE,2025-11-05,Yummy Nasi Lemak House Johor Bahru,Restaurant,1,100000,"104, Jalan Dato Sulaiman, Taman Abad, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,http://www.facebook.com/YummyNasiLemakHouseJB/,,,6073329375.0,,6073329375.0,4.2,501.0,$$ (Moderate),OPERATIONAL,ChIJRfEEsDZt2jERarP2kU9N-4w,1.4826058,103.7572882,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (501 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
220,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJd-mo,2025-11-05,Thistle Johor Bahru,"Night Club, Lodging, Bar",5,240000,"Thistle Johor Bahru, Jalan Sungai Chat, Sri Gelam, 80100 Johor Bahru, Johor Darul Ta'zim, Malaysia",80100 Johor Bahru,Johor,80100.0,http://www.thistle.com.my/johorbahru/,,,6072678999.0,,6072678999.0,3.9,5456.0,Unknown,OPERATIONAL,ChIJd-mojLwS2jERStXXq8-Vdts,1.4622245,103.7435984,Can't standardize operations across locations,2,,,Google Places API,Rating: 3.9/5 (5456 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
221,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJLaRz,2025-11-05,Ming Xiang Tai Pastry Penang Road,"Bakery, Store",1,100000,"475-A, Jln Penang, George Town, 10000 George Town, Pulau Pinang, Malaysia",10000 George Town,Penang,10000.0,http://www.facebook.com/MingXiangTaiPenangRoad,,,6042612511.0,,6042612511.0,4.6,611.0,$$ (Moderate),OPERATIONAL,ChIJLaRz-pbDSjAR92oc0Z2cOJ8,5.417156299999999,100.3305867,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (611 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
222,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJGS8X,2025-11-05,Macalister Mansion,"Cafe, Bar, Lodging",1,80000,"228, Jln Macalister, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,http://www.macalistermansion.com/,,,6042283888.0,,6042283888.0,4.4,632.0,Unknown,OPERATIONAL,ChIJGS8X47rDSjARQ2QDNSfIDXU,5.4192483,100.3189038,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (632 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
223,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJcaV6,2025-11-05,Campbell House Penang,"Lodging, Restaurant",1,80000,"106, Lebuh Campbell, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,http://www.campbellhousepenang.com/,,,6042618290.0,,6042618290.0,4.7,542.0,Unknown,OPERATIONAL,ChIJcaV615DDSjARxamxF-sKQZI,5.4181722,100.33365,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (542 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
224,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJgxv1,2025-11-05,Nona Bali Restaurant,Restaurant,1,200000,"23, Lintang Burma, 10350 George Town, Pulau Pinang, Malaysia",10350 George Town,,10350.0,https://www.nonabalirestaurant.com/,,,6042281630.0,,6042281630.0,4.5,526.0,$$$ (Expensive),OPERATIONAL,ChIJgxv1pefDSjARk-S9-uU065E,5.432977900000001,100.3114119,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (526 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
225,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJA8mq,2025-11-05,Crepe Cottage Gurney Drive,"Store, Restaurant",1,100000,"77-A, Persiaran Gurney, 10250 George Town, Pulau Pinang, Malaysia",10250 George Town,,10250.0,https://www.facebook.com/Crepe-Cottage-224374470908907/,,,60124188298.0,,60124188298.0,4.4,506.0,$$ (Moderate),OPERATIONAL,ChIJA8mqOQbDSjARhXgtmn53Efc,5.4333386,100.3159575,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (506 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
226,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJPfVV,2025-11-05,Darul Ehsan Aquatic Centre,Restaurant,1,120000,"Jalan Aerobik 13/43, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,,,,60355111648.0,,60355111648.0,3.7,1005.0,Unknown,OPERATIONAL,ChIJPfVV5XdNzDER5LhmVTVBdQY,3.0738578,101.5371708,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (1005 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
227,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ5_k4,2025-11-05,Jabatan Imigresen Malaysia Negeri Selangor,Restaurant,1,120000,"02-02, Kompleks PKNS, Persiaran Tasik, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.imi.gov.my/index.php/utama/,,,60356500000.0,,60356500000.0,2.7,1411.0,Unknown,OPERATIONAL,ChIJ5_k4kYZSzDERp3EmxEla3zo,3.0709098,101.5168303,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.7/5 (1411 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
228,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJh0hG,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,150000,"No. 68, Jalan 25/62, Taman Sri Muda, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://kfc.com.my/,,,60351314296.0,,60351314296.0,3.9,1123.0,$$ (Moderate),OPERATIONAL,ChIJh0hGlK2yzTERvsanpNcKcNI,3.0319336,101.5349215,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (1123 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
229,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJa4vb,2025-11-05,Tanba Japanese BBQ 炭马烧肉专门店(Twin Galaxy),Restaurant,1,80000,"01-03 #01-05 #01-06, Twin Galaxy, Jalan Dato Abdullah Tahir, Taman Abad, 80300 Johor Bahru, Johor Darul Ta'zim, Malaysia",80300 Johor Bahru,Johor,80300.0,https://linktr.ee/tanbachiguitwg,,,60127375838.0,,60127375838.0,4.4,906.0,Unknown,OPERATIONAL,ChIJa4vbxjJt2jERXRA3ImkIKlc,1.4779433,103.7624985,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (906 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
230,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJaQZL,2025-11-05,Khirwan's Pizza Parlor,"Meal Takeaway, Restaurant",1,80000,"G-5 D, bayu Complex, Jalan Serambi U8/24, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",40150 Shah Alam,Selangor,40150.0,https://www.facebook.com/Khirwanspizzaparlor,,,601111280313.0,,601111280313.0,4.7,645.0,Unknown,OPERATIONAL,ChIJaQZLeGxPzDERDj0i1sx4bVM,3.1033413,101.5278008,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (645 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
231,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJbbKi,2025-11-05,7 Village Noodle House @ Abu Siti Lane 七廊粿條汤,Restaurant,1,100000,"37, Lorong Abu Siti, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,http://www.7villagenoodlehouse.com/,,,6042270216.0,,6042270216.0,4.3,733.0,$$ (Moderate),OPERATIONAL,ChIJbbKi5LzDSjARNGBfj5vQI1I,5.4181874,100.3240702,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (733 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
232,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJt0hC,2025-11-05,Starbucks - 1st Avenue Mall,"Cafe, Store",1,100000,"Lot G-09 & G-10, 182, Jalan Magazine, 10300 George Town, Pulau Pinang, Malaysia",10300 George Town,,10300.0,,,,6042633203.0,,6042633203.0,4.1,577.0,$$ (Moderate),OPERATIONAL,ChIJt0hCIpTDSjARaqyhFQXS-gQ,5.4132221,100.3311625,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (577 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
233,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJX7jQ,2025-11-05,Junk Cafe,"Bar, Cafe, Restaurant",1,100000,"1, Jalan Pintal Tali, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,https://www.facebook.com/junk401,,,60124554244.0,,60124554244.0,4.7,712.0,$$ (Moderate),OPERATIONAL,ChIJX7jQ85DDSjARvWnQm18Nw6I,5.4184567,100.3353552,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (712 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
234,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJrWIk,2025-11-05,"MR CHURROS (Seksyen 7, Shah Alam)","Meal Takeaway, Restaurant",1,80000,"Jalan Plumbum U 7/U, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://mrchurros.com.my/,,,60126467788.0,,60126467788.0,5.0,829.0,Unknown,OPERATIONAL,ChIJrWIkLcBTzDERUYaK_AF0QK4,3.0671314,101.4902766,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (829 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
235,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ-R5m,2025-11-05,KFC,"Restaurant, Meal Takeaway",2,200000,"Lot 1508, Jalan Plumbum 2 7/2, Seksyen 7, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://kfc.com.my/,,,60355135672.0,,60355135672.0,3.9,2112.0,$$ (Moderate),OPERATIONAL,ChIJ-R5mg_pSzDER9n4AK66MrPM,3.0670708,101.4908452,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (2112 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
236,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJG3cH,2025-11-05,KFC Shah Alam Section2 Drive Thru,"Restaurant, Meal Takeaway",1,150000,"Medan selera prima, Jalan Bunga Melur 2/18, Section 2, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://kfc.com.my/,,,60355233712.0,,60355233712.0,3.8,1197.0,$$ (Moderate),OPERATIONAL,ChIJG3cHcIlSzDER3bC99YXUdvM,3.0718174,101.5084188,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (1197 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
237,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJHwsi,2025-11-05,92 Armenian 打铜仔,Cafe,1,80000,"85, Jalan Magazine, George Town, 10300 George Town, Pulau Pinang, Malaysia",10300 George Town,,10300.0,http://www.facebook.com/92armenian,,,60164378676.0,,60164378676.0,4.1,514.0,Unknown,OPERATIONAL,ChIJHwsijJHDSjARlYuyTqmKG7w,5.4124907,100.3316944,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (514 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
238,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJcdQf,2025-11-05,Kafe The Leaf Healthy House,Restaurant,1,100000,"5, Lebuh Penang, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,Penang,10200.0,https://www.theleaf.com.my/,,,60124988491.0,,60124988491.0,4.5,620.0,$$ (Moderate),OPERATIONAL,ChIJcdQfp4_DSjARA6U8d55Lx9Q,5.4186076,100.3411635,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (620 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
239,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJd3NU,2025-11-05,Moody Cow Dessert Cafe,Cafe,1,300000,"170, Jalan Transfer, George Town, 10050 George Town, Pulau Pinang, Malaysia",10050 George Town,,10050.0,https://www.facebook.com/moodycowpenang,,,60106502646.0,,60106502646.0,3.8,1258.0,$$$ (Expensive),OPERATIONAL,ChIJd3NUoZfDSjAR4ScpAzDNT6Y,5.4195118,100.3299789,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.8/5 (1258 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
240,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ6Qfi,2025-11-05,Starbucks,"Cafe, Store",1,100000,"Sales Gallery, Lot PTB22056, Skudai Hwy, Danga Bay, 80200, Johor, Malaysia",80200,Johor,80200.0,,,,6072831674.0,,6072831674.0,4.2,527.0,$$ (Moderate),OPERATIONAL,ChIJ6Qfi7VgN2jER62BgesqIIMs,1.4648548,103.7266338,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (527 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
241,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJy5sz,2025-11-05,Teh Laris Kafe,"Cafe, Restaurant",1,100000,"21, Jalan Snuker 13/28, Tadisma Business Park, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,http://tehlaris.blogspot.my/,,,60355240335.0,,60355240335.0,4.1,691.0,$$ (Moderate),OPERATIONAL,ChIJy5szZpZNzDERZtdgCFsrkdI,3.0884567,101.5454829,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (691 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
242,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJtTrp,2025-11-05,Kopimeo X Lacarne,"Cafe, Store",1,100000,"33, Jalan Tengku Ampuan Zabedah B 9/B, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://m.facebook.com/kopimeo/,,,60358862643.0,,60358862643.0,4.2,860.0,$$ (Moderate),OPERATIONAL,ChIJtTrpqIdNzDERmGknFOMetUU,3.0823242,101.5269731,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (860 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
243,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJxydz,2025-11-05,Mimiya ( by Fruitmade ),"Cafe, Store",1,100000,"6, Lbh Cannon, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,,10200.0,,,,60184003829.0,,60184003829.0,4.5,687.0,$$ (Moderate),OPERATIONAL,ChIJxydzipHDSjARUp2Qs-JUYNs,5.415173999999999,100.3367836,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (687 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
244,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJaY7J,2025-11-05,Silka Maytower,"Lodging, Restaurant",2,160000,"7, Jalan Munshi Abdullah, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50100 Kuala Lumpur,Kuala Lumpur,50100.0,https://www.silkahotels.com/silka-maytower-kuala-lumpur/index.html,,,60326028388.0,,60326028388.0,3.8,2445.0,Unknown,OPERATIONAL,ChIJaY7JVCxIzDERyFNEfX_nHo0,3.1540827,101.6982925,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (2445 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
245,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJQ435,2025-11-05,KFC Shah Alam 1,"Meal Takeaway, Restaurant",1,100000,"Ground Floor, Fasa 3, Kompleks PKNS, 40990 Shah Alam, Selangor, Malaysia",40990 Shah Alam,Selangor,40990.0,https://kfc.com.my/,,,60355231403.0,,60355231403.0,4.2,539.0,$$ (Moderate),OPERATIONAL,ChIJQ435kYZSzDERlj1xAbfRn1A,3.0716248,101.5166845,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (539 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
246,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJlQJc,2025-11-05,Porto Romano Restaurant @Mont Kiara,Restaurant,1,100000,"Mont' Kiara Banyan, 28, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,http://portoromano.my/,,,60362078171.0,,60362078171.0,4.2,682.0,$$ (Moderate),OPERATIONAL,ChIJlQJc0YxIzDERgiuxRkgJwFk,3.1722373,101.6530304,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (682 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
247,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ2yat,2025-11-05,Planetarium Negara,Restaurant,1,80000,"53, Jalan Perdana, Tasik Perdana, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,http://www.planetariumnegara.gov.my/,,,60322734301.0,,60322734301.0,4.0,751.0,Unknown,OPERATIONAL,ChIJ2yat5MVJzDERUIHFb1rkGGw,3.1394632,101.6895593,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (751 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
248,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ5yC4,2025-11-05,Strato at Troika Sky Dining,Restaurant,1,200000,"Level 23A Tower B, The Troika, 19, Persiaran KLCC, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://strato-ristorante.com/,,,60321620886.0,,60321620886.0,4.4,605.0,$$$ (Expensive),OPERATIONAL,ChIJ5yC419E3zDERh7TApfjbuWc,3.1581144,101.7179393,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (605 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
249,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJUfMk,2025-11-05,Eight Ounce Coffee Co. : Suria KLCC,Cafe,1,100000,"Unit 115, Level 1, Suria KLCC, Persiaran Petronas, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,http://www.eightouncecoffee.co/,,,60376228780.0,,60376228780.0,4.2,784.0,$$ (Moderate),OPERATIONAL,ChIJUfMky9Y3zDERcHniM4j2iX4,3.1570527,101.711591,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (784 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
250,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJeWbY,2025-11-05,Eat X Dignity Cafe,"Restaurant, Cafe, Meal Takeaway",1,100000,"25-G, Jalan 11/48a, Sentul Raya Boulevard, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",51000 Kuala Lumpur,Kuala Lumpur,51000.0,http://www.instagram.com/eatxdignitykl/,,,60323031366.0,,60323031366.0,4.5,764.0,$$ (Moderate),OPERATIONAL,ChIJeWbYLA9IzDERQVBpsPA6dZE,3.185694199999999,101.6931347,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (764 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
251,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJPaQ5,2025-11-05,The Grato® Original by Chef Yasser,"Meal Takeaway, Restaurant, Store",1,100000,"Lot 531, Jalan AU1A/4D, Taman Keramat Permai, 54200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",54200 Kuala Lumpur,Kuala Lumpur,54200.0,https://www.facebook.com/thegratomy,,,60194644181.0,,60194644181.0,4.3,860.0,$$ (Moderate),OPERATIONAL,ChIJPaQ5glzJzTERwWzjcbFi7ls,3.1762761,101.7370552,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (860 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
252,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJUUza,2025-11-05,Delhi Royale,"Meal Takeaway, Restaurant, Store",1,100000,"3, Wisma Longrich, 33, Jalan Yap Kwan Seng, Kampung Baru, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.delhiroyale.com/,,,60127740155.0,,60127740155.0,4.1,982.0,$$ (Moderate),OPERATIONAL,ChIJUUzaUNo3zDERHU9pBUt3C8c,3.1628167,101.7149971,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (982 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
253,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJPVvp,2025-11-05,ROTI By d'Tandoor,"Meal Takeaway, Restaurant",1,100000,"82, Jalan Damai, Kampung Datuk Keramat, 55000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55000 Kuala Lumpur,Kuala Lumpur,55000.0,https://dtandoor.com/,,,601169692020.0,,601169692020.0,4.6,833.0,$$ (Moderate),OPERATIONAL,ChIJPVvpAs83zDERFcIf7TzEo3Q,3.163119999999999,101.7248969,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (833 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
254,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJP69o,2025-11-05,Sushi Plus • TRX,"Meal Takeaway, Restaurant",1,80000,"G.3A, Level Ground, Menara Exchange, 106, Lingkaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55188 Kuala Lumpur,Kuala Lumpur,55188.0,https://sushiplus2020.com/,,,60106685528.0,,60106685528.0,4.8,865.0,Unknown,OPERATIONAL,ChIJP69osQ41zDER5_ekBCLdpHE,3.1417297,101.7184981,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (865 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
255,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJVflc,2025-11-05,Fong Lye Taiwan Restaurant @Hartamas 蓬莱飯店,Restaurant,1,200000,"No.9, Ground Floor Plaza Prismaville, Jalan 19/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://www.fonglyetaiwanrestaurant.com/?mibextid=Zxz2cZ,,,60362017998.0,,60362017998.0,4.3,641.0,$$$ (Expensive),OPERATIONAL,ChIJVflcTOVIzDERBMIkCCzBUzE,3.160986099999999,101.6497463,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (641 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
256,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJM3nM,2025-11-05,DV Ristorante Pizzeria,Restaurant,1,100000,"77, Jln Setia Bakti, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,https://dvristorantepizzeria.com/,,,60123250785.0,,60123250785.0,4.4,643.0,$$ (Moderate),OPERATIONAL,ChIJM3nMmP5IzDERMBg5dvJqm-0,3.1555483,101.655995,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (643 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
257,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJIz-z,2025-11-05,Porto Romano Restaurant @TTDI,Restaurant,1,100000,"28, Persiaran Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,http://www.portoromano.my/,,,60377100509.0,,60377100509.0,4.3,772.0,$$ (Moderate),OPERATIONAL,ChIJIz-zrzpJzDERpSLEjSuTZe8,3.1419359,101.6276661,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (772 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
258,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJMXBz,2025-11-05,Onde Onde Desa Parkcity,Restaurant,1,100000,"Desa Parkcity, 52200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,http://www.ondeonde.com.my/,,,60362618286.0,,60362618286.0,4.0,556.0,$$ (Moderate),OPERATIONAL,ChIJMXBzCKZIzDER3--F691ykEE,3.1869008,101.6281737,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (556 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
259,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ-Xhf,2025-11-05,Sushiya,Restaurant,1,80000,"Block A, A-G-03, Jalan Kiara 2, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,http://sushitrain.com.my/sushiya/,,,60362113299.0,,60362113299.0,4.5,507.0,Unknown,OPERATIONAL,ChIJ-XhflvFIzDERH-tlff1VOP0,3.1654415,101.6520491,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (507 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
